date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:43:01	55703/55703	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2020:12:58%20GMT	http://www.necbdc.org.in/event/month/2020-02	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/event/month/2020-02.html	(from http://www.necbdc.org.in/event/month/2020-03)
01:43:03	55790/55790	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2020:13:00%20GMT	http://www.necbdc.org.in/event/month/2024-04	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/event/month/2024-04.html	(from http://www.necbdc.org.in/event/month/2024-03)
01:43:06	171209/171209	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2020:13:02%20GMT	http://www.necbdc.org.in/event/week/2020-W41	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/event/week/2020-W41.html	(from http://www.necbdc.org.in/event/week/2020-W42)
01:43:07	171210/171210	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2020:13:04%20GMT	http://www.necbdc.org.in/event/week/2019-W43	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/event/week/2019-W43.html	(from http://www.necbdc.org.in/event/week/2019-W44)
01:43:10	171208/171208	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2020:13:06%20GMT	http://www.necbdc.org.in/event/week/2020-W13	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/event/week/2020-W13.html	(from http://www.necbdc.org.in/event/week/2020-W12)
01:43:12	171207/171207	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2020:13:08%20GMT	http://www.necbdc.org.in/event/week/2021-W15	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/event/week/2021-W15.html	(from http://www.necbdc.org.in/event/week/2021-W14)
01:43:14	171212/171212	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2020:13:10%20GMT	http://www.necbdc.org.in/event/week/2022-W39	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/event/week/2022-W39.html	(from http://www.necbdc.org.in/event/week/2022-W38)
01:43:16	56315/56315	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2020:13:12%20GMT	http://www.necbdc.org.in/event/day/2022-03-02	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/event/day/2022-03-02.html	(from http://www.necbdc.org.in/event/day/2022-03-03)
01:43:18	56315/56315	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2020:13:14%20GMT	http://www.necbdc.org.in/event/day/2022-04-21	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/event/day/2022-04-21.html	(from http://www.necbdc.org.in/event/day/2022-04-20)
01:43:20	55623/55623	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2020:13:16%20GMT	http://www.necbdc.org.in/event/month/2020-01	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/event/month/2020-01.html	(from http://www.necbdc.org.in/event/month/2020-02)
01:43:22	55759/55759	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2020:13:18%20GMT	http://www.necbdc.org.in/event/month/2024-05	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/event/month/2024-05.html	(from http://www.necbdc.org.in/event/month/2024-04)
01:43:24	171212/171212	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2020:13:20%20GMT	http://www.necbdc.org.in/event/week/2020-W40	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/event/week/2020-W40.html	(from http://www.necbdc.org.in/event/week/2020-W41)
01:43:26	171210/171210	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2020:13:22%20GMT	http://www.necbdc.org.in/event/week/2019-W42	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/event/week/2019-W42.html	(from http://www.necbdc.org.in/event/week/2019-W43)
01:43:28	171208/171208	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2020:13:24%20GMT	http://www.necbdc.org.in/event/week/2020-W14	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/event/week/2020-W14.html	(from http://www.necbdc.org.in/event/week/2020-W13)
01:43:30	171208/171208	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2020:13:26%20GMT	http://www.necbdc.org.in/event/week/2021-W16	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/event/week/2021-W16.html	(from http://www.necbdc.org.in/event/week/2021-W15)
01:43:32	171212/171212	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2020:13:28%20GMT	http://www.necbdc.org.in/event/week/2022-W40	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/event/week/2022-W40.html	(from http://www.necbdc.org.in/event/week/2022-W39)
01:43:34	56313/56313	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2020:13:30%20GMT	http://www.necbdc.org.in/event/day/2022-03-01	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/event/day/2022-03-01.html	(from http://www.necbdc.org.in/event/day/2022-03-02)
01:43:36	56313/56313	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2020:13:32%20GMT	http://www.necbdc.org.in/event/day/2022-04-22	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/event/day/2022-04-22.html	(from http://www.necbdc.org.in/event/day/2022-04-21)
01:43:38	55615/55615	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2020:13:34%20GMT	http://www.necbdc.org.in/event/month/2019-12	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/event/month/2019-12.html	(from http://www.necbdc.org.in/event/month/2020-01)
01:43:40	59228/59228	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2020:13:36%20GMT	http://www.necbdc.org.in/event/month/2024-06	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/event/month/2024-06.html	(from http://www.necbdc.org.in/event/month/2024-05)
01:43:42	171212/171212	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2020:13:38%20GMT	http://www.necbdc.org.in/event/week/2020-W39	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/event/week/2020-W39.html	(from http://www.necbdc.org.in/event/week/2020-W40)
01:43:44	171209/171209	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2020:13:40%20GMT	http://www.necbdc.org.in/event/week/2019-W41	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/event/week/2019-W41.html	(from http://www.necbdc.org.in/event/week/2019-W42)
01:43:46	171207/171207	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2020:13:43%20GMT	http://www.necbdc.org.in/event/week/2020-W15	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/event/week/2020-W15.html	(from http://www.necbdc.org.in/event/week/2020-W14)
01:43:48	171208/171208	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2020:13:45%20GMT	http://www.necbdc.org.in/event/week/2021-W17	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/event/week/2021-W17.html	(from http://www.necbdc.org.in/event/week/2021-W16)
01:43:50	171209/171209	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2020:13:47%20GMT	http://www.necbdc.org.in/event/week/2022-W41	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/event/week/2022-W41.html	(from http://www.necbdc.org.in/event/week/2022-W40)
01:43:52	56316/56316	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2020:13:49%20GMT	http://www.necbdc.org.in/event/day/2022-02-28	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/event/day/2022-02-28.html	(from http://www.necbdc.org.in/event/day/2022-03-01)
01:43:54	56315/56315	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2020:13:51%20GMT	http://www.necbdc.org.in/event/day/2022-04-23	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/event/day/2022-04-23.html	(from http://www.necbdc.org.in/event/day/2022-04-22)
01:43:56	55665/55665	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2020:13:53%20GMT	http://www.necbdc.org.in/event/month/2019-11	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/event/month/2019-11.html	(from http://www.necbdc.org.in/event/month/2019-12)
01:43:58	55754/55754	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2020:13:55%20GMT	http://www.necbdc.org.in/event/month/2024-07	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/event/month/2024-07.html	(from http://www.necbdc.org.in/event/month/2024-06)
01:44:00	171212/171212	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2020:13:57%20GMT	http://www.necbdc.org.in/event/week/2020-W38	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/event/week/2020-W38.html	(from http://www.necbdc.org.in/event/week/2020-W39)
01:44:02	171212/171212	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2020:13:59%20GMT	http://www.necbdc.org.in/event/week/2019-W40	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/event/week/2019-W40.html	(from http://www.necbdc.org.in/event/week/2019-W41)
01:44:04	171208/171208	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2020:14:01%20GMT	http://www.necbdc.org.in/event/week/2020-W16	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/event/week/2020-W16.html	(from http://www.necbdc.org.in/event/week/2020-W15)
01:44:06	171208/171208	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2020:14:03%20GMT	http://www.necbdc.org.in/event/week/2021-W18	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/event/week/2021-W18.html	(from http://www.necbdc.org.in/event/week/2021-W17)
01:44:08	171209/171209	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2020:14:05%20GMT	http://www.necbdc.org.in/event/week/2022-W42	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/event/week/2022-W42.html	(from http://www.necbdc.org.in/event/week/2022-W41)
01:44:10	56316/56316	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2020:14:07%20GMT	http://www.necbdc.org.in/event/day/2022-02-27	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/event/day/2022-02-27.html	(from http://www.necbdc.org.in/event/day/2022-02-28)
01:44:11	56313/56313	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2020:14:09%20GMT	http://www.necbdc.org.in/event/day/2022-04-24	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/event/day/2022-04-24.html	(from http://www.necbdc.org.in/event/day/2022-04-23)
01:44:13	55620/55620	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2020:14:11%20GMT	http://www.necbdc.org.in/event/month/2019-10	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/event/month/2019-10.html	(from http://www.necbdc.org.in/event/month/2019-11)
01:44:15	55765/55765	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2020:14:12%20GMT	http://www.necbdc.org.in/event/month/2024-08	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/event/month/2024-08.html	(from http://www.necbdc.org.in/event/month/2024-07)
01:44:16	171211/171211	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2020:14:14%20GMT	http://www.necbdc.org.in/event/week/2020-W37	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/event/week/2020-W37.html	(from http://www.necbdc.org.in/event/week/2020-W38)
01:44:19	171212/171212	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2020:14:15%20GMT	http://www.necbdc.org.in/event/week/2019-W39	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/event/week/2019-W39.html	(from http://www.necbdc.org.in/event/week/2019-W40)
01:44:21	171208/171208	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2020:14:17%20GMT	http://www.necbdc.org.in/event/week/2020-W17	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/event/week/2020-W17.html	(from http://www.necbdc.org.in/event/week/2020-W16)
01:44:23	171205/171205	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2020:14:19%20GMT	http://www.necbdc.org.in/event/week/2021-W19	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/event/week/2021-W19.html	(from http://www.necbdc.org.in/event/week/2021-W18)
01:44:25	171210/171210	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2020:14:21%20GMT	http://www.necbdc.org.in/event/week/2022-W43	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/event/week/2022-W43.html	(from http://www.necbdc.org.in/event/week/2022-W42)
01:44:27	56318/56318	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2020:14:23%20GMT	http://www.necbdc.org.in/event/day/2022-02-26	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/event/day/2022-02-26.html	(from http://www.necbdc.org.in/event/day/2022-02-27)
01:44:29	56313/56313	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2020:14:25%20GMT	http://www.necbdc.org.in/event/day/2022-04-25	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/event/day/2022-04-25.html	(from http://www.necbdc.org.in/event/day/2022-04-24)
01:44:31	55651/55651	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2020:14:27%20GMT	http://www.necbdc.org.in/event/month/2019-09	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/event/month/2019-09.html	(from http://www.necbdc.org.in/event/month/2019-10)
01:44:33	55791/55791	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2020:14:29%20GMT	http://www.necbdc.org.in/event/month/2024-09	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/event/month/2024-09.html	(from http://www.necbdc.org.in/event/month/2024-08)
01:44:35	171209/171209	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2020:14:31%20GMT	http://www.necbdc.org.in/event/week/2020-W36	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/event/week/2020-W36.html	(from http://www.necbdc.org.in/event/week/2020-W37)
01:44:37	171212/171212	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2020:14:33%20GMT	http://www.necbdc.org.in/event/week/2019-W38	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/event/week/2019-W38.html	(from http://www.necbdc.org.in/event/week/2019-W39)
01:44:39	171208/171208	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2020:14:35%20GMT	http://www.necbdc.org.in/event/week/2020-W18	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/event/week/2020-W18.html	(from http://www.necbdc.org.in/event/week/2020-W17)
01:44:41	171205/171205	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2020:14:37%20GMT	http://www.necbdc.org.in/event/week/2021-W20	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/event/week/2021-W20.html	(from http://www.necbdc.org.in/event/week/2021-W19)
01:44:43	171210/171210	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2020:14:39%20GMT	http://www.necbdc.org.in/event/week/2022-W44	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/event/week/2022-W44.html	(from http://www.necbdc.org.in/event/week/2022-W43)
01:44:45	56316/56316	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2020:14:41%20GMT	http://www.necbdc.org.in/event/day/2022-02-25	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/event/day/2022-02-25.html	(from http://www.necbdc.org.in/event/day/2022-02-26)
01:44:47	56314/56314	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2020:14:43%20GMT	http://www.necbdc.org.in/event/day/2022-04-26	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/event/day/2022-04-26.html	(from http://www.necbdc.org.in/event/day/2022-04-25)
01:44:49	55625/55625	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2020:14:45%20GMT	http://www.necbdc.org.in/event/month/2019-08	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/event/month/2019-08.html	(from http://www.necbdc.org.in/event/month/2019-09)
01:44:51	55760/55760	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2020:14:47%20GMT	http://www.necbdc.org.in/event/month/2024-10	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/event/month/2024-10.html	(from http://www.necbdc.org.in/event/month/2024-09)
01:44:53	171209/171209	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2020:14:49%20GMT	http://www.necbdc.org.in/event/week/2020-W35	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/event/week/2020-W35.html	(from http://www.necbdc.org.in/event/week/2020-W36)
01:44:55	171211/171211	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2020:14:51%20GMT	http://www.necbdc.org.in/event/week/2019-W37	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/event/week/2019-W37.html	(from http://www.necbdc.org.in/event/week/2019-W38)
01:44:57	171205/171205	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2020:14:53%20GMT	http://www.necbdc.org.in/event/week/2020-W19	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/event/week/2020-W19.html	(from http://www.necbdc.org.in/event/week/2020-W18)
01:44:59	171206/171206	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2020:14:55%20GMT	http://www.necbdc.org.in/event/week/2021-W21	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/event/week/2021-W21.html	(from http://www.necbdc.org.in/event/week/2021-W20)
01:45:01	171210/171210	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2020:14:58%20GMT	http://www.necbdc.org.in/event/week/2022-W45	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/event/week/2022-W45.html	(from http://www.necbdc.org.in/event/week/2022-W44)
01:45:03	56318/56318	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2020:15:00%20GMT	http://www.necbdc.org.in/event/day/2022-02-24	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/event/day/2022-02-24.html	(from http://www.necbdc.org.in/event/day/2022-02-25)
01:45:05	56316/56316	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2020:15:01%20GMT	http://www.necbdc.org.in/event/day/2022-04-27	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/event/day/2022-04-27.html	(from http://www.necbdc.org.in/event/day/2022-04-26)
01:45:07	55614/55614	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2020:15:04%20GMT	http://www.necbdc.org.in/event/month/2019-07	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/event/month/2019-07.html	(from http://www.necbdc.org.in/event/month/2019-08)
01:45:09	55805/55805	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2020:15:06%20GMT	http://www.necbdc.org.in/event/month/2024-11	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/event/month/2024-11.html	(from http://www.necbdc.org.in/event/month/2024-10)
01:45:11	171209/171209	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2020:15:08%20GMT	http://www.necbdc.org.in/event/week/2020-W34	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/event/week/2020-W34.html	(from http://www.necbdc.org.in/event/week/2020-W35)
01:45:13	171211/171211	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2020:15:10%20GMT	http://www.necbdc.org.in/event/week/2019-W36	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/event/week/2019-W36.html	(from http://www.necbdc.org.in/event/week/2019-W37)
01:45:15	171206/171206	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2020:15:12%20GMT	http://www.necbdc.org.in/event/week/2020-W20	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/event/week/2020-W20.html	(from http://www.necbdc.org.in/event/week/2020-W19)
01:45:17	171206/171206	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2020:15:14%20GMT	http://www.necbdc.org.in/event/week/2021-W22	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/event/week/2021-W22.html	(from http://www.necbdc.org.in/event/week/2021-W21)
01:45:19	171210/171210	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2020:15:16%20GMT	http://www.necbdc.org.in/event/week/2022-W46	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/event/week/2022-W46.html	(from http://www.necbdc.org.in/event/week/2022-W45)
01:45:21	56319/56319	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2020:15:18%20GMT	http://www.necbdc.org.in/event/day/2022-02-23	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/event/day/2022-02-23.html	(from http://www.necbdc.org.in/event/day/2022-02-24)
01:45:23	56315/56315	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2020:15:20%20GMT	http://www.necbdc.org.in/event/day/2022-04-28	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/event/day/2022-04-28.html	(from http://www.necbdc.org.in/event/day/2022-04-27)
01:45:25	59060/59060	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2020:15:22%20GMT	http://www.necbdc.org.in/event/month/2019-06	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/event/month/2019-06.html	(from http://www.necbdc.org.in/event/month/2019-07)
01:45:27	55755/55755	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2020:15:24%20GMT	http://www.necbdc.org.in/event/month/2024-12	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/event/month/2024-12.html	(from http://www.necbdc.org.in/event/month/2024-11)
01:45:29	171208/171208	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2020:15:26%20GMT	http://www.necbdc.org.in/event/week/2020-W33	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/event/week/2020-W33.html	(from http://www.necbdc.org.in/event/week/2020-W34)
01:45:31	171209/171209	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2020:15:28%20GMT	http://www.necbdc.org.in/event/week/2019-W35	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/event/week/2019-W35.html	(from http://www.necbdc.org.in/event/week/2019-W36)
01:45:33	171206/171206	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2020:15:30%20GMT	http://www.necbdc.org.in/event/week/2020-W21	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/event/week/2020-W21.html	(from http://www.necbdc.org.in/event/week/2020-W20)
01:45:35	171206/171206	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2020:15:32%20GMT	http://www.necbdc.org.in/event/week/2021-W23	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/event/week/2021-W23.html	(from http://www.necbdc.org.in/event/week/2021-W22)
01:45:37	171211/171211	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2020:15:34%20GMT	http://www.necbdc.org.in/event/week/2022-W47	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/event/week/2022-W47.html	(from http://www.necbdc.org.in/event/week/2022-W46)
01:45:39	56317/56317	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2020:15:36%20GMT	http://www.necbdc.org.in/event/day/2022-02-22	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/event/day/2022-02-22.html	(from http://www.necbdc.org.in/event/day/2022-02-23)
01:45:41	56313/56313	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2020:15:38%20GMT	http://www.necbdc.org.in/event/day/2022-04-29	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/event/day/2022-04-29.html	(from http://www.necbdc.org.in/event/day/2022-04-28)
01:45:43	55619/55619	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2020:15:40%20GMT	http://www.necbdc.org.in/event/month/2019-05	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/event/month/2019-05.html	(from http://www.necbdc.org.in/event/month/2019-06)
01:45:45	55763/55763	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2020:15:42%20GMT	http://www.necbdc.org.in/event/month/2025-01	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/event/month/2025-01.html	(from http://www.necbdc.org.in/event/month/2024-12)
01:45:47	171208/171208	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2020:15:44%20GMT	http://www.necbdc.org.in/event/week/2020-W32	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/event/week/2020-W32.html	(from http://www.necbdc.org.in/event/week/2020-W33)
01:45:49	171209/171209	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2020:15:46%20GMT	http://www.necbdc.org.in/event/week/2019-W34	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/event/week/2019-W34.html	(from http://www.necbdc.org.in/event/week/2019-W35)
01:45:51	171206/171206	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Mar%202022%2020:15:48%20GMT	http://www.necbdc.org.in/event/week/2020-W22	E:/httrack/Projects/Smart%20India%20Hackthon/SIH/www.necbdc.org.in/event/week/2020-W22.html	(from http://www.necbdc.org.in/event/week/2020-W21)
